dataset,data_name,data_split
CBIS-DDSM-breast,Calc-Training_P_00705_LEFT_CC,Train
CBIS-DDSM-breast,Mass-Training_P_00224_RIGHT_MLO,Train
CBIS-DDSM-breast,Mass-Training_P_01383_LEFT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_01135_RIGHT_CC,Train
CBIS-DDSM-breast,Calc-Training_P_00597_LEFT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_01767_LEFT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_00474_LEFT_CC,Train
CBIS-DDSM-breast,Calc-Test_P_00485_LEFT_CC,Train
CBIS-DDSM-breast,Mass-Test_P_01623_RIGHT_CC,Train
CBIS-DDSM-breast,Calc-Training_P_01573_RIGHT_CC,Train
CBIS-DDSM-breast,Mass-Test_P_00615_RIGHT_MLO,Train
CBIS-DDSM-breast,Mass-Training_P_00427_RIGHT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_01810_LEFT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_00824_LEFT_MLO,Train
CBIS-DDSM-breast,Mass-Test_P_01566_RIGHT_CC,Train
CBIS-DDSM-breast,Calc-Training_P_02232_LEFT_CC,Train
CBIS-DDSM-breast,Mass-Training_P_00342_RIGHT_CC,Train
CBIS-DDSM-breast,Calc-Training_P_01691_RIGHT_MLO,Train
CBIS-DDSM-breast,Mass-Test_P_01912_RIGHT_MLO,Train
CBIS-DDSM-breast,Mass-Training_P_01908_LEFT_CC,Train
CBIS-DDSM-breast,Mass-Training_P_00273_LEFT_CC,Train
CBIS-DDSM-breast,Calc-Training_P_00814_RIGHT_CC,Train
CBIS-DDSM-breast,Mass-Training_P_00004_LEFT_CC,Train
CBIS-DDSM-breast,Calc-Test_P_01547_LEFT_CC,Train
CBIS-DDSM-breast,Mass-Training_P_01207_RIGHT_MLO,Train
CBIS-DDSM-breast,Mass-Training_P_00695_RIGHT_CC,Train
CBIS-DDSM-breast,Calc-Training_P_00725_LEFT_MLO,Train
CBIS-DDSM-breast,Mass-Training_P_01270_RIGHT_MLO,Train
CBIS-DDSM-breast,Mass-Training_P_01710_LEFT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_00937_LEFT_CC,Train
CBIS-DDSM-breast,Calc-Test_P_00774_RIGHT_CC,Train
CBIS-DDSM-breast,Mass-Training_P_00110_RIGHT_CC,Train
CBIS-DDSM-breast,Mass-Training_P_00471_RIGHT_CC,Train
CBIS-DDSM-breast,Mass-Training_P_00984_RIGHT_MLO,Train
CBIS-DDSM-breast,Mass-Training_P_01367_LEFT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_01291_RIGHT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_00709_RIGHT_MLO,Train
CBIS-DDSM-breast,Calc-Training_P_00680_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00468_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_02584_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01071_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00118_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00600_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01423_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00236_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00534_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00951_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_01022_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00078_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01749_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01039_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00016_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00005_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01838_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00359_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00022_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01111_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01885_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00395_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00304_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_00077_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00878_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00148_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01740_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01438_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00960_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00112_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00208_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00965_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01700_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01286_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01858_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01379_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_00158_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00573_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_01050_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00571_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00337_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01502_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_00679_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00635_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01374_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01337_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00652_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01581_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00914_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00823_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_02501_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00410_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01171_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_01211_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00401_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00631_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00324_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01505_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01034_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00232_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_02442_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01642_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00357_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01254_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00127_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01029_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00814_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_00403_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00197_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01888_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00782_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00499_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00502_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_01551_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01364_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01065_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00642_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00012_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01506_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00741_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01616_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01185_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00924_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01292_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01553_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00004_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01582_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00476_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00528_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01062_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01205_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01884_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01369_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01435_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_02459_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00175_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00343_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00920_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01710_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00596_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00451_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00280_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01328_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00159_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00914_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00557_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01860_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01558_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01029_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01338_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00263_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00476_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01183_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00906_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00376_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00455_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00967_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00858_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01785_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01818_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00649_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01290_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00712_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00559_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00112_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_01677_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00739_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00479_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01291_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01374_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00090_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00313_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00439_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01129_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01302_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01660_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01334_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00224_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01193_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00574_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01336_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00515_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00077_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01740_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00877_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_02419_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_00570_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01887_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00079_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00753_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00106_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_02419_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00429_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01345_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00171_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01884_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00476_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00174_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01875_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01166_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01633_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01877_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00452_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01016_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_01414_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00669_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00770_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00926_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01838_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00548_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01373_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00799_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01795_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01169_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_01868_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_02259_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_00969_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00944_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00116_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00694_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00214_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01073_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_01489_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_02092_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00920_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_01006_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01838_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00759_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01497_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00924_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00833_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01455_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01841_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01739_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00297_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01685_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01638_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00019_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00048_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01362_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01251_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_00589_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_00173_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01821_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00266_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00703_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_01323_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01517_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00810_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01073_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00024_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01115_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00891_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00779_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01491_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00737_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01179_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01200_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01300_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_01460_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_01030_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_01471_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_01272_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00307_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01259_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00092_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00224_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01570_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01864_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00710_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_00882_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00741_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_00495_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_01390_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01700_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00728_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01119_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01510_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01346_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00571_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_01825_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01494_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01273_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00569_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01182_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00854_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_01303_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00522_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01889_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00008_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01261_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00460_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00848_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00181_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01190_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00361_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00065_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00559_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00895_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00968_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01509_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01179_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00246_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00680_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_01474_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00320_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_02393_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01064_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00710_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_01460_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01769_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01501_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00360_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01161_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_02434_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00047_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01227_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00208_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01659_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00589_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01210_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01705_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00998_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01830_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00778_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_00811_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00468_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00205_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00662_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00393_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00059_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_02270_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_01566_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Test_P_00202_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01456_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00535_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01856_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01123_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00358_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00538_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00798_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00503_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Test_P_01538_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_00081_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01240_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01103_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01761_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01131_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_01119_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_01090_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00008_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00395_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_00922_RIGHT_CC,Eval
CBIS-DDSM-breast,Mass-Test_P_01741_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00858_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01628_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00877_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00312_RIGHT_MLO,Eval
CBIS-DDSM-breast,Mass-Test_P_00615_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01660_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00136_LEFT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00480_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01435_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00484_LEFT_CC,Eval
CBIS-DDSM-breast,Mass-Training_P_00453_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01616_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_00112_LEFT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01437_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_01786_RIGHT_MLO,Eval
CBIS-DDSM-breast,Calc-Training_P_00757_LEFT_MLO,Eval
CBIS-DDSM-breast,Mass-Training_P_01788_RIGHT_CC,Eval
CBIS-DDSM-breast,Calc-Training_P_01446_LEFT_MLO,Eval
